,folder,file,pred_text,actual_text
6669,TCE_1107,maritalstatus,Maired .,Married
6670,TCE_1107,contactnumber,"70,5976508",7015976508
6671,TCE_1107,AlternateNo,99 3457736 lb,9934577366
6672,TCE_1107,place,Grandhe nagan,Gandhinagar
6673,TCE_1107,candidatename,Grunest Omaha .,Guneet Guha
6674,TCE_1107,referencescmob1,Noah Sarraf - 8obris27485,Noah Sarraf - 8067527485
6675,VIT_764,nationality,Indian .,Indian
6676,VIT_764,Dateofbirth,3 ( 14 ) 1992 .,3/14/1992
6677,VIT_764,Fatherhusbandname,Nitesh Randhawa .,Nitesh Randhawa
6678,VIT_764,permanentaddress,"H. No. 29 , Karpe Circle , Hyderabad-95 3952","H.No. 29, Karpe Circle, Hyderabad-953952"
6679,VIT_764,experience,10 years at Prakash-Deo,10 years at Prakash-Deo
6680,VIT_764,date,09 ( 22 ( 20.23 .,9/22/2023
6681,VIT_764,presentaddress,"wiser , House Circle , Sarna 481353 .","16/367, Boase Circle, Satna 481353"
6682,VIT_764,gender,Female .,Female
6683,VIT_764,bloodgroup,AB -,AB-
6684,VIT_764,experience1,8 years at Sani Sahota and Mann .,8 years at Sani  Sahota and Mann
6685,VIT_764,qualification,Diploma .,Diploma
6686,VIT_764,languageknown,"marathi , Tamil , Gujarathi , Bengali","Marathi, Tamil, Gujarati, Bengali"
6687,VIT_764,aadhaarcard,"358 93,000000 .0",358931000000
6688,VIT_764,referencescmob2,Raghov Grolla-96959 43417 .,Raghav Golla - 9895943417
6689,VIT_764,maritalstatus,Married .,Married
6690,VIT_764,contactnumber,83 74444 765 .,8374444765
6691,VIT_764,AlternateNo,9504181393 .,9504181393
6692,VIT_764,place,Hydera bad .,Hyderabad
6693,VIT_764,candidatename,Ekantika Randhawa .,Ekantika Randhawa
6694,VIT_764,referencescmob1,Benjamin Vig - AD800800 16,Benjamin Vig - 9080080076
6695,MIT_268,nationality,Indian,Indian
6696,MIT_268,Dateofbirth,"61 24,2003 .",6/24/2003
6697,MIT_268,Fatherhusbandname,Advaith Borah .,Advaith Borah
6698,MIT_268,permanentaddress,"H""NO.20 , Roy Chouk , Rewa 53,66by","H.No. 20, Roy Chowk, Rewa 536667"
6699,MIT_268,experience,2 years at Raju-mandal,2 years at Raju-Mandal
6700,MIT_268,date,03 ( 25 ( 2024 .,3/25/2024
6701,MIT_268,presentaddress,"H. No. 11 , Sha Street , Rajahmundry - 4.2b.2","H.No. 77, Sha Street, Rajahmundry-426425"
6702,MIT_268,gender,male .,Male
6703,MIT_268,bloodgroup,B-,B-
6704,MIT_268,experience1,to years at Ram Sengupta and Ichanna,6 years at Ram  Sengupta and Khanna
6705,MIT_268,qualification,10th Pass .,10th Pass
6706,MIT_268,languageknown,"Bengali , Tamil","Bengali, Tamil"
6707,MIT_268,aadhaarcard,95 2004000000,952000000000.0
6708,MIT_268,referencescmob2,Tanya Nazareth -9 55549545,Januja Nazareth - 9555495545
6709,MIT_268,maritalstatus,Single .,Single
6710,MIT_268,contactnumber,8 5.28753187,8528753187
6711,MIT_268,AlternateNo,7 638323528,7638323528
6712,MIT_268,place,Mumbai,Mumbai
6713,MIT_268,candidatename,Andrew Borah .,Andrew Borah
6714,MIT_268,referencescmob1,Sachi Rama -826 4658642,Sachi Rama - 8264058642
6715,MIT_677,nationality,Indian .,Indian
6716,MIT_677,Dateofbirth,6/3 ( 1983 .,06-03-1983
6717,MIT_677,Fatherhusbandname,Andrew Disnik,Andrew Dixit
6718,MIT_677,permanentaddress,"17578, Manda Chawks , Hospet","17/748, Manda Chowk, Hospet 599584"
6719,MIT_677,experience,5 years at Jayarraman LLC .,5 years at Jayaraman LLC
6720,MIT_677,date,07 ( 15/2024 .,7/15/2024
6721,MIT_677,presentaddress,"N. No.00 , Parikh Chawk , Khandwa","H.No. 00, Parikh Chowk, Khandwa 486735"
6722,MIT_677,gender,male .,Male
6723,MIT_677,bloodgroup,B.,B-
6724,MIT_677,experience1,8 years at Khatri-Sharaf,8 years at Khatri-Sharaf
6725,MIT_677,qualification,Post-Graduate .,Post-Graduate
6726,MIT_677,languageknown,"Hindi , Kannada .","Hindi, Kannada"
6727,MIT_677,referencescmob2,Upasna Dash - 8064506496 .,Upasna Dash - 8064506496
6728,MIT_677,pancard,MVSTB 2835X .,MVSTB2835X
6729,MIT_677,maritalstatus,single .,Single
6730,MIT_677,contactnumber,74 21763822,7421763822
6731,MIT_677,AlternateNo,7280565476 .,7280565476
6732,MIT_677,place,Agartale .,Agartala
6733,MIT_677,candidatename,Fiyaz Dixik,Fiyaz Dixit
6734,MIT_677,referencescmob1,Wahab Pradhan - 728903565,Wahab Pradhan - 7289033565
6735,VIT_946,nationality,Indian .,Indian
6736,VIT_946,Dateofbirth,""" ( 1982 .",1/19/1982
6737,VIT_946,Fatherhusbandname,Ekavir Sharyna,Ekavir Sharma
6738,VIT_946,permanentaddress,"H.WO. BR , Bhatti Street , Buxan 171907","H.No. 82, Bhatti Street, Buxar 171907"
6739,VIT_946,experience,a years at Yadav-Prabhakar .,9 years at Yadav-Prabhakar
6740,VIT_946,date,( 09 ( in ) 2025 .,9/17/2025
6741,VIT_946,presentaddress,"H.NO. 934 . Kapoor 2ila , Mathura - 54247 1 .","H.No. 934, Kapoor Zila, Mathura-542471"
6742,VIT_946,gender,male .,Male
6743,VIT_946,bloodgroup,ab't .,AB+
6744,VIT_946,experience1,a years at Sierra Handa and Muti-,9 years at Gera  Handa and Mutti
6745,VIT_946,qualification,Arraduate .,Graduate
6746,VIT_946,languageknown,"Hindi , Malayalam , Marathi , Bengali","Hindi, Malayalam, Marathi, Bengali"
6747,VIT_946,aadhaarcard,391063000000,391063000000
6748,VIT_946,referencescmob2,prrisha' Hova - 978855509 1 .,Prisha Hora - 9788555091
6749,VIT_946,maritalstatus,married .,Married
6750,VIT_946,contactnumber,960809 2566 .,9608092566
6751,VIT_946,AlternateNo,97 6.491998,9762491992
6752,VIT_946,place,Aizawl .,Aizawl
6753,VIT_946,candidatename,Praneel Sharma .,Praneel Sharma
6754,VIT_946,referencescmob1,Radhika Shan-7738895851 .,Radhika Shan - 7738895851
6755,MIT_177,nationality,Indianism .,Indian
6756,MIT_177,Dateofbirth,7/28 ( 1992 .,7/28/1992
6757,MIT_177,Fatherhusbandname,Rushil Khosla .,Rushil Khosla
6758,MIT_177,permanentaddress,"16 . Bass Road , Anantapur 8,6068","76, Dass Road, Anantapur 826068"
6759,MIT_177,experience,I years at Gera-prashad,1 years at Gera-Prashad
6760,MIT_177,date,05 (06 ) 2024 .,5/26/2024
6761,MIT_177,presentaddress,A.NO.01 . Butaka Zila. Unnao 099974,"H.No. 01, Butala Zila, Unnao 099974"
6762,MIT_177,gender,male .,Male
6763,MIT_177,bloodgroup,ABT .,AB+
6764,MIT_177,experience1,A years at Chakrabarty sketch and Raj,4 years at Chakraborty  Sheth and Raja
6765,MIT_177,qualification,Post-Gruchate .,Post-Graduate
6766,MIT_177,languageknown,Telugu . Marathi .,"Telugu, Marathi"
6767,MIT_177,aadhaarcard,"261.53,000000",262000000000.0
6768,MIT_177,referencescmob2,"Sarah Dalal - 7678.537,50",Sarthak Dalal - 7678537150
6769,MIT_177,maritalstatus,Married .,Married
6770,MIT_177,contactnumber,7530834863 .,7530834863
6771,MIT_177,AlternateNo,827908 75050,8279087950
6772,MIT_177,candidatename,Daniel Khaska .,Daniel Khosla
6773,MIT_177,referencescmob1,Devansh Henkataraman - 7824099443,Devansh Venkataraman - 7824099543
6774,MIT_653,nationality,Indian .,Indian
6775,MIT_653,Dateofbirth,5/30 )1976 .,5/30/1976
6776,MIT_653,Fatherhusbandname,Samuel Pssac .,Samuel Issac
6777,MIT_653,permanentaddress,"36 , O'O'He Chowk , Hhimanaam -102372 .","36, Golla Chowk, Bhimavaram-102372"
6778,MIT_653,experience,9 years at Dugan-Borde .,9 years at Dugar-Borde
6779,MIT_653,date,# I 1012023 .,07-10-2023
6780,MIT_653,presentaddress,"M. No.647 , Badami , Madanapalle 57,806","H.No. 647, Badami, Madanapalle 573806"
6781,MIT_653,gender,Female .,Female
6782,MIT_653,bloodgroup,at,A+
6783,MIT_653,experience1,& years at Arya-chahal,8 years at Arya-Chahal
6784,MIT_653,qualification,Diploma .,Diploma
6785,MIT_653,languageknown,"Gujarati , Kannada , English , Malayalam","Gujarati, Kannada, English, Malayalam"
6786,MIT_653,aadhaarcard,#4305000000 .,744000000000.0
6787,MIT_653,referencescmob2,Dakesh Patla-97-9512 8.52,Dakshesh Patla - 9779512852
6788,MIT_653,maritalstatus,maesied .,Married
6789,MIT_653,contactnumber,9702635407,9702635407
6790,MIT_653,AlternateNo,8 1684 344407,8168434407
6791,MIT_653,place,Dehmadun .,Dehradun
6792,MIT_653,candidatename,Hemani Isaac .,Hemani Issac
6793,MIT_653,referencescmob1,Dalgja Kqpur-9091794 540,Dalaja Kapur - 9094794540
6794,MIT_470,nationality,Indian .,Indian
6795,MIT_470,Dateofbirth,ater (each .,2/17/1996
6796,MIT_470,Fatherhusbandname,Vivaan Chana .,Vivaan Chana
6797,MIT_470,permanentaddress,"319 , Banik Nagar , Sarna 870541","379, Banik Nagar, Satna 870847"
6798,MIT_470,experience,6 years at Doctor Menon and Din-,6 years at Doctor  Menon and Din
6799,MIT_470,date,( 01 ( 102 ( 2025 .,1/12/2025
6800,MIT_470,presentaddress,"8a106 , keen Street , Jannpur 37179 8","89/06, Keer Street, Jaunpur 371798"
6801,MIT_470,gender,Female,Female
6802,MIT_470,experience1,ryears at pathak-Oak,2 years at Pathak-Oak
6803,MIT_470,qualification,post-Graduate .,Post-Graduate
6804,MIT_470,languageknown,"Kannada , English , family think ""","Kannada, English, Tamil, Hindi"
6805,MIT_470,aadhaarcard,"62994000,000",629940000000
6806,MIT_470,referencescmob2,sai'sain' - 100atty00 ) .,Sai Salvi - 7009774001
6807,MIT_470,maritalstatus,single .,Single
6808,MIT_470,contactnumber,89618 15511 .,8967675577
6809,MIT_470,AlternateNo,# 3balsb-03 .,7369166703
6810,MIT_470,place,Ranchi',Ranchi
6811,MIT_470,candidatename,Zilmil Chana .,Zilmil Chana
6812,MIT_470,referencescmob1,Ekanhika lad -TH 98069354 .,Ekantika Lad - 7498069354
6813,MIT_384,nationality,Indian,Indian
6814,MIT_384,Dateofbirth,4/10/1962 .,04-10-1962
6815,MIT_384,Fatherhusbandname,Wridden Contractor .,Wriddhish Contractor
6816,MIT_384,permanentaddress,"1943Woking Nagar , Raurkela Industrial","939, Bala Nagar, Raurkela Industrial Township-213756"
6817,MIT_384,experience,1 years at Naxain - Mitra-,1 years at Narain-Mitra
6818,MIT_384,date,04 ( 08 ( 2022,04-08-2022
6819,MIT_384,presentaddress,"H. No. 79 , Bass Street , Sambalpur-04 49 (","H.No. 79, Dass Street, Sambalpur-044964"
6820,MIT_384,gender,female .,Female
6821,MIT_384,bloodgroup,A -,A-
6822,MIT_384,experience1,7 years at Pall Hans and Mangat,7 years at Pall  Hans and Mangat
6823,MIT_384,qualification,PhD,PhD
6824,MIT_384,languageknown,"Gujarati , Bengali","Gujarati, Bengali"
6825,MIT_384,aadhaarcard,2198 6 4000000,220000000000.0
6826,MIT_384,referencescmob2,Geetika Sinha - 8418527233,Geetika Sinha - 8418527233
6827,MIT_384,maritalstatus,married .,Married
6828,MIT_384,contactnumber,781 2866231 .,7812866231
6829,MIT_384,AlternateNo,8098958568,8098958568
6830,MIT_384,place,Aizawl .,Aizawl
6831,MIT_384,candidatename,Hasini Contractor .,Harini Contractor
6832,MIT_384,referencescmob1,Manya Gupta-9560829755,Manya Gupta - 9560829755
6833,MIT_658,nationality,Indian .,Indian
6834,MIT_658,Dateofbirth,9.231.1982 .,9/23/1982
6835,MIT_658,Fatherhusbandname,Adway om .,Advay Om
6836,MIT_658,permanentaddress,"3m , Patton Road , Kota -37b870","377, Patla Road, Kota-376870"
6837,MIT_658,experience,1 years at Goswami rent and Balay,1 years at Goswami  Rout and Balay
6838,MIT_658,date,09 (06 ) 2022 .,9/6/2022
6839,MIT_658,presentaddress,"H. No. 61 , Srivatsapa Nagar , Husna- 29236 )","H.No. 67, Srivastava Nagar, Hosur-292361"
6840,MIT_658,gender,male .,Male
6841,MIT_658,bloodgroup,of,O+
6842,MIT_658,experience1,4 years at Sibal Inc.,4 years at Sibal Inc
6843,MIT_658,qualification,12th pass .,12th Pass
6844,MIT_658,languageknown,"Hindi , Marathi .","Hindi, Marathi"
6845,MIT_658,aadhaarcard,896 947000000,896947000000
6846,MIT_658,referencescmob2,Dominic Basu-9601830516,Dominic Basu - 9601830516
6847,MIT_658,maritalstatus,single .,Single
6848,MIT_658,contactnumber,"7005 3,50206 .",7005350206
6849,MIT_658,AlternateNo,79433156094 .,7943356094
6850,MIT_658,place,Delhi .,Delhi
6851,MIT_658,candidatename,Henry O.,Henry Om
6852,MIT_658,referencescmob1,Yashasvi Apte-8739240853 .,Yashasvi Apte - 8739240853
6853,VIT_952,nationality,Pndians .,Indian
6854,VIT_952,Dateofbirth,"""11 ( 1969s .",11/18/1969
6855,VIT_952,Fatherhusbandname,Pransit Bala .,Pranit Bala
6856,VIT_952,permanentaddress,"H.NO.3TT , Butalahani , Faridabad-886948","H.No. 377, Butala Ganj, Faridabad-886948"
6857,VIT_952,experience,ID years at Tirpathi LLC,10 years at Tripathi LLC
6858,VIT_952,date,10 ( 30 ( 2024 .,10/30/2024
6859,VIT_952,presentaddress,"39/429 , Bali Nagar , Khammans 78.980","39/429, Bali Nagar, Khammam 783980"
6860,VIT_952,gender,Melle .,Male
6861,VIT_952,bloodgroup,ab t .,AB+
6862,VIT_952,experience1,"9 years at Thomas Radha Krishnars and well """,9 years at Thaman  Radhakrishnan and Wali
6863,VIT_952,qualification,12th Paris .,12th Pass
6864,VIT_952,languageknown,"Gujaratui , Kannada","Gujarati, Kannada"
6865,VIT_952,aadhaarcard,94859 6000000,948596000000
6866,VIT_952,referencescmob2,zayyan Venkatesh - 9709146767,Zayyan Venkatesh - 9709146767
6867,VIT_952,pancard,Gpana 67.8y .,GPANA6718Y
6868,VIT_952,maritalstatus,Mamed .,Married
6869,VIT_952,contactnumber,732861452 .,7328614526
6870,VIT_952,AlternateNo,7074060155 .,7074060155
6871,VIT_952,place,Rumphal .,Imphal
6872,VIT_952,candidatename,Thomas Bala .,Thomas Bala
6873,VIT_952,referencescmob1,Samesh Bhaka -6528804013,Samesh Bhatia - 8528804013
6874,MIT_392,nationality,Indian,Indian
6875,MIT_392,Dateofbirth,8/ 23 ( 1984 .,8/23/1984
6876,MIT_392,Fatherhusbandname,Bakvan Ghose,Balvan Ghose
6877,MIT_392,permanentaddress,"87178 , Konda chawk , Sahara -","87/78, Konda Chowk, Saharsa-664641"
6878,MIT_392,experience,7 years at Minhas Vaidya and choudhury,7 years at Minhas  Vaidya and Chowdhury
6879,MIT_392,date,02 ( 20 ( 2023 .,2/20/2023
6880,MIT_392,presentaddress,"76/40 , Choudhary Zila , Firozead .","76/40, Choudhary Zila, Firozabad-644200"
6881,MIT_392,gender,Female .,Female
6882,MIT_392,bloodgroup,At,A+
6883,MIT_392,experience1,8 years at Prachan Yohannan and Dube,8 years at Pradhan  Yohannan and Dube
6884,MIT_392,qualification,Ph D .,PhD
6885,MIT_392,languageknown,"Gujarati , Kannada , Tamil , English","Gujarati, Kannada, Tamil, English"
6886,MIT_392,referencescmob2,Pranit choudhury - 9364624343,Pranit Choudhury - 9364624343
6887,MIT_392,pancard,CCPAH109OR,CCPAH1090R
6888,MIT_392,maritalstatus,Married .,Married
6889,MIT_392,contactnumber,7533800337,7533800337
6890,MIT_392,AlternateNo,9287397b15,9287397615
6891,MIT_392,place,Bhopal .,Bhopal
6892,MIT_392,candidatename,charvi Ghose,Charvi Ghose
6893,MIT_392,referencescmob1,Kai Kalla - 78.3.505 ) .,Kai Kalla - 7832315051
6894,TCE_1165,nationality,Indian .,Indian
6895,TCE_1165,Dateofbirth,12 (14 ) 1939 .,12/14/1999
6896,TCE_1165,Fatherhusbandname,Oscar Sinha .,Oscar Sinha
6897,TCE_1165,permanentaddress,"928 , Hegde Street , Adoni 493826","928, Hegde Street, Adoni 493826"
6898,TCE_1165,experience,b years at Buch and sons .,6 years at Buch and Sons
6899,TCE_1165,date,2013 ) 2022,10/13/2022
6900,TCE_1165,presentaddress,"370 , Nigel Road , Shimoga 850349 .","370, Nagi Road, Shimoga 850749"
6901,TCE_1165,gender,Female .,Female
6902,TCE_1165,bloodgroup,AB -,AB-
6903,TCE_1165,experience1,8 years at Royal Royal & Dubey,8 years at Dayal  Dayal and Dubey
6904,TCE_1165,qualification,Post-burduate .,Post-Graduate
6905,TCE_1165,languageknown,"Telugu , Marati , Hindi , Gujarati","Telugu, Marathi, Hindi, Gujarati"
6906,TCE_1165,referencescmob2,Anirudh Kambar -728850041517 .,Anirudh Kamdar - 7288504517
6907,TCE_1165,maritalstatus,married .,Married
6908,TCE_1165,contactnumber,8063042446 .,8063042446
6909,TCE_1165,AlternateNo,9005 353214 .,9005353214
6910,TCE_1165,place,dispur .,Dispur
6911,TCE_1165,candidatename,Yachana Sinha .,Yachana Sinha
6912,TCE_1165,referencescmob1,Gragan Khare - 7.34156950 .,Gagan Khare - 7834156950
6913,MIT_60,nationality,I median .,Indian
6914,MIT_60,Dateofbirth,5/8/1995 .,5/18/1995
6915,MIT_60,Fatherhusbandname,Harshil Ehawla .,Harshil Chawla
6916,MIT_60,permanentaddress,"23/445 , Mardin , Mary , Bichannagar","23/445, Narain Marg, Bidhannagar 313291"
6917,MIT_60,experience,it years rat drainlyhamp .,4 years at Saini Group
6918,MIT_60,date,08 ( 12 ( 2024 .,08-12-2024
6919,MIT_60,presentaddress,"H.NO.386 , Shanker Prath , Armaravati","H.No. 386, Shanker Path, Amaravati 826199"
6920,MIT_60,gender,male .,Male
6921,MIT_60,bloodgroup,A-,A-
6922,MIT_60,experience1,3 years at other Std .,3 years at Dhar Ltd
6923,MIT_60,qualification,Prost-graduate,Post-Graduate
6924,MIT_60,languageknown,"Bengali , Telugu , Hindi .","Bengali, Telugu, Hindi"
6925,MIT_60,aadhaarcard,316 771000000 .,317000000000.0
6926,MIT_60,referencescmob2,Nunsati Ministry - 9690192 784,Unnati Murthy - 9690192784
6927,MIT_60,maritalstatus,Mr married .,Married
6928,MIT_60,contactnumber,82.5258221 .,8275258221
6929,MIT_60,AlternateNo,7627 205026 .,7627205026
6930,MIT_60,place,It volkata .,Kolkata
6931,MIT_60,candidatename,mitesh e hawla .,Mitesh Chawla
6932,MIT_60,referencescmob1,Hritesh Yala -9684859287,Hitesh Gala - 9684859287
6933,TCE_1104,nationality,I medium .,Indian
6934,TCE_1104,Dateofbirth,2f18 flas !,2/18/1981
6935,TCE_1104,Fatherhusbandname,Quency Chadha .,Quincy Chadha
6936,TCE_1104,permanentaddress,"6.5 (591 , The Church , Surringuligly ,","65/951, Jha Chowk, Singrauli 648143"
6937,TCE_1104,experience,7 years at Saraf Sahir and Koits .,7 years at Saraf  Salvi and Kota
6938,TCE_1104,presentaddress,"H.No.611 , Modi Path , Bhiwargodip94","H.No. 611, Modi Path, Bhiwandi-889594"
6939,TCE_1104,gender,Male .,Male
6940,TCE_1104,bloodgroup,0 -,O-
6941,TCE_1104,experience1,9 Years at Magar Ltd .,9 years at Magar Ltd
6942,TCE_1104,qualification,12th Pass,12th Pass
6943,TCE_1104,languageknown,"Malayalam , Marathi .","Malayalam, Marathi"
6944,TCE_1104,referencescmob2,Arin Anchorage 9836199985,Arin Acharya - 9836149985
6945,TCE_1104,NONE,0 3/25 (20.5 .,UNKNOWN
6946,TCE_1104,maritalstatus,Married .,Married
6947,TCE_1104,contactnumber,"99 ( 49 2 (336 """,9914921336
6948,TCE_1104,AlternateNo,#PTO 4.3.98 ) .,7104339811
6949,TCE_1104,place,dispur .,Dispur
6950,TCE_1104,candidatename,Omkaor Chasha .,Omkaar Chadha
6951,TCE_1104,referencescmob1,Tejas Serhadi - 8901564016,Tejas Seshadri - 8404564016
6952,MIT_435,nationality,Indian .,Indian
6953,MIT_435,Dateofbirth,10 lb ( 2004 .,10-06-2004
6954,MIT_435,Fatherhusbandname,Fagid Nagar .,Faqid Nagar
6955,MIT_435,permanentaddress,"H.NO. 50 , Chandra Path , Bhagalpur 191430","H.No. 50, Chandra Path, Bhagalpur 191430"
6956,MIT_435,experience,a years at Restogi Krishnomurthy and Rajagop,9 years at Rastogi  Krishnamurthy and Rajagopal
6957,MIT_435,date,09 ( 06 ( 2024 .,09-06-2024
6958,MIT_435,presentaddress,"H.NO. 730 , Dutt NagaM , Satha 40.2.1","H.No. 730, Dutt Nagar, Satna 403211"
6959,MIT_435,gender,male .,Male
6960,MIT_435,bloodgroup,at,A+
6961,MIT_435,experience1,9 years at Dhar Ltd .,9 years at Dhar Ltd
6962,MIT_435,qualification,PhD .,PhD
6963,MIT_435,languageknown,"Kannada , Gujwati , Hindi , Bengali","Kannada, Gujarati, Hindi, Bengali"
6964,MIT_435,referencescmob2,Adwika shulela - 886695300p .,Advika Shukla - 8866953009
6965,MIT_435,pancard,MKTBL9 7 7 2x.,MKTBL9772X
6966,MIT_435,maritalstatus,single .,Single
6967,MIT_435,contactnumber,8721733457,8721733457
6968,MIT_435,AlternateNo,9127955733 .,9127955733
6969,MIT_435,place,Kohima .,Kohima
6970,MIT_435,candidatename,Waryas Nagar .,Warjas Nagar
6971,MIT_435,referencescmob1,vedhika Shenoy - 9947320675,Vedhika Shenoy - 9947320765
6972,TCE_1108,nationality,Indianism .,Indian
6973,TCE_1108,Dateofbirth,"6 ( 28 ) 1, 280",6/28/1980
6974,TCE_1108,Fatherhusbandname,kiadn shakkar .,Kiaan Thakkar
6975,TCE_1108,permanentaddress,"61149 , Badami , Bilaspur 905444","61/49, Badami, Bilaspur 905444"
6976,TCE_1108,experience,5 years at law group .,5 years at Lall Group
6977,TCE_1108,date,01 (1012025 .,1/10/2025
6978,TCE_1108,presentaddress,"251916 , Taneja path , Udaipur#45847","25/976, Taneja Path, Udaipur 445847"
6979,TCE_1108,gender,male .,Male
6980,TCE_1108,bloodgroup,s bt .,AB+
6981,TCE_1108,experience1,15 years at Roman-Bahl .,5 years at Saran-Bahl
6982,TCE_1108,qualification,post-graduate,Post-Graduate
6983,TCE_1108,languageknown,"English , Hincke .","English, Hindi"
6984,TCE_1108,referencescmob2,Imaran Lama - 84basobbig .,Imaran Sama - 8469206619
6985,TCE_1108,pancard,RXUOCID451 .,RXUOC1045I
6986,TCE_1108,maritalstatus,married .,Married
6987,TCE_1108,contactnumber,1862 1540387 .,8621540387
6988,TCE_1108,AlternateNo,sazo9540i ) .,8920954011
6989,TCE_1108,place,Ranchi .,Ranchi
6990,TCE_1108,candidatename,umang Thakkar,Umang Thakkar
6991,TCE_1108,referencescmob1,onkar prasad - 808540,Onkar Prasad - 8085405850
6992,VIT_799,nationality,Indian .,Indian
6993,VIT_799,Dateofbirth,4/21 ( 1989 .,7/21/1989
6994,VIT_799,Fatherhusbandname,Gopal Gulati .,Gopal Gulati
6995,VIT_799,permanentaddress,"H. No. 55 , Chadha Marg. Asansd 2134 ,","H.No. 55, Chadha Marg, Asansol 213841"
6996,VIT_799,experience,10 years at Ramanathan LLC,10 years at Ramanathan LLC
6997,VIT_799,presentaddress,"H. No. 141 , Sarkar Road , Gopalpur-261353","H.No. 741, Sarkar Road, Gopalpur-261353"
6998,VIT_799,gender,Male .,Male
6999,VIT_799,bloodgroup,B-,B-
7000,VIT_799,experience1,I years at Gala Muni and Ghore,1 years at Gala  Muni and Ghose
7001,VIT_799,qualification,10th pans .,10th Pass
7002,VIT_799,languageknown,"Tamil , Gujarathi , Bengali","Tamil, Gujarati, Bengali"
7003,VIT_799,referencescmob2,Indira Mahajan -8285945075,Indira Mahajan - 8285945075
7004,VIT_799,pancard,TGIXJ10510 .,TGJXJ1051O
7005,VIT_799,maritalstatus,Married .,Married
7006,VIT_799,contactnumber,9642416726 .,9642416726
7007,VIT_799,AlternateNo,8114073871 .,8114073871
7008,VIT_799,place,Ranchi .,Ranchi
7009,VIT_799,candidatename,Adraith Gulati .,Advaith Gulati
7010,VIT_799,referencescmob1,Hemangini Bora - 7502935217,Hemangini Bora - 7502935217
